id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
19477,boardgame,Delta: värikäs seurapiiripeli,0,2,4,30,30,30,10,8,4.5,0,7,0,0,0,2,0,0
37761,boardgame,Ga voor Goud,2008,2,4,45,45,45,0,3,5.66667,0,23,3,0,0,3,1,1
22434,boardgame,Teenage Mutant Ninja Turtles: Ready for Battle Game,1990,2,4,10,10,10,4,2,4.25,0,5,0,2,3,2,1,1
92909,boardgame,Bhazum: Ksari,2011,3,4,30,30,30,0,9,6.97222,0,31,1,4,10,7,0,0
22964,boardgame,Wheel of Fortune Game Junior Edition,1987,2,4,30,30,30,7,12,5.25,0,24,1,0,2,2,1,2
172539,boardgame,All-Star Baseball Card Game,1996,1,2,60,20,60,0,1,6.5,0,1,0,0,0,1,1,3
41368,boardgame,Plus Minus,1979,1,6,15,15,15,9,1,4.5,0,2,0,0,0,0,0,0
17488,boardgameexpansion,The Stars at War,1993,2,2,0,0,0,12,19,6.54211,0,94,1,3,4,9,2,4
1008,boardgame,Die Schlangen von Delhi,1994,2,4,30,30,30,8,63,5.59206,5.50529,123,13,0,0,25,3,1.6667
154996,boardgame,Aatheuo,2012,2,4,15,15,15,8,0,0,0,0,0,0,0,0,0,0
142334,boardgame,Sushi Dice,2014,2,6,20,20,20,7,415,5.81689,5.5855,555,5,15,81,88,26,1.1154
13974,boardgame,Kaji,1935,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123313,boardgame,Enter In,1976,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109874,boardgame,Marriage Auction,1900,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206983,boardgameexpansion,Vampire Hunters: Castle Dracula Expansion,2017,1,4,90,90,90,0,0,0,0,3,0,0,2,1,0,0
17616,boardgame,1914,1984,2,2,0,0,0,12,2,6.75,0,25,0,1,9,2,0,0
5431,boardgame,Agatha Christie: Behind the Screen,1986,1,0,45,45,45,10,11,4.04545,0,16,1,4,4,5,2,1
22469,boardgame,Avatar: The Last Airbender Trading Card Game,2006,2,2,15,15,15,0,45,5.52778,5.49691,120,13,7,7,27,9,1.8889
40475,boardgameexpansion,Munchkin Quest: Promo Set 1,2008,2,4,120,120,120,12,97,6.47732,5.57359,502,55,14,46,38,11,2.2727
150308,boardgame,Hufvudstaden,2013,2,6,75,75,75,13,1,5,0,5,1,0,0,0,0,0
15514,boardgame,Presidents Game,1974,0,0,10,10,10,0,6,4.08333,0,13,1,0,1,5,0,0
36018,boardgame,Delta Skirmish,2005,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3694,boardgame,Great Medieval Battles,1979,2,2,240,240,240,12,86,6.87791,5.61694,240,9,15,25,40,12,2.3333
71978,boardgame,Der reimende Sprechdachs,2009,2,6,15,15,15,5,0,0,0,3,0,0,0,1,0,0
96916,boardgame,"Abel-Klingers ""Grosse Fahrschule""",0,2,6,30,30,30,8,0,0,0,1,0,0,0,0,0,0
186097,boardgame,Squish,2016,1,6,45,15,45,6,1,6,0,2,0,0,0,0,0,0
164451,boardgame,Carrier Strike,2013,2,2,60,60,60,0,0,0,0,0,0,2,1,0,0,0
132523,boardgameexpansion,Malifaux: Bad Dreams,0,2,10,0,0,0,12,6,7.66667,0,16,1,1,2,1,0,0
19807,boardgame,Ephemeris,1978,2,2,15,15,15,0,4,6.25,0,8,1,1,0,1,1,1
20660,boardgameexpansion,Munchkin 4: The Need for Steed,2005,3,6,90,90,90,10,2562,6.56172,6.20038,7003,137,36,224,338,164,1.8598
203186,boardgameexpansion,Android: Netrunner – Blood Money,2016,2,2,45,45,45,14,40,8.2225,5.61442,474,2,15,77,15,0,0
34883,boardgame,The Color Train Game,1973,2,4,15,15,15,0,1,6,0,1,0,0,0,1,0,0
8128,boardgame,Atta Ants,2003,2,4,15,15,15,8,325,5.72262,5.55648,326,15,34,77,130,36,1.8889
14667,boardgame,G-Men,1936,3,4,30,30,30,0,1,6,0,4,0,1,2,1,0,0
181565,boardgameexpansion,Shadows of Brimstone: Cult of the Crimson Hand Mission Pack,2015,1,4,120,120,120,12,2,5.5,0,14,0,17,34,5,0,0
61943,boardgame,Bull Run 1861,2009,0,2,0,0,0,0,16,6.90625,0,110,4,0,1,16,5,1.6
131242,boardgame,King of Crime card game,2012,2,4,20,20,20,12,9,7.13444,0,32,1,0,4,1,0,0
24575,boardgame,LOST The Card Game,2006,2,5,30,30,30,0,5,5.4,0,11,0,0,3,2,1,1
109967,boardgame,Picture Rummy,1937,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
47377,boardgame,TOTO-ravi,0,1,6,0,0,0,0,4,2.375,0,1,1,0,0,1,0,0
91113,boardgame,KaBam!,2011,2,0,15,15,15,8,3,6.33333,0,13,2,0,1,3,0,0
39976,boardgame,Volta,2003,2,4,5,5,5,6,32,7.6,5.57655,36,2,26,52,23,1,1
152789,boardgame,Damocles,2014,3,5,480,480,480,12,0,0,0,2,0,0,1,0,0,0
114207,boardgame,Play-Poker,1960,1,1,60,60,60,12,0,0,0,3,0,0,0,0,0,0
166260,boardgame,Demonslayer: Siege of Mt. Kunlun,2014,1,4,120,120,120,9,49,6.5349,5.54677,177,17,6,15,16,6,3
158137,boardgame,Λίστες,0,2,6,45,45,45,12,3,5.16667,0,4,1,0,1,0,0,0
25623,boardgame,Mmm ... Brains!,2006,3,5,15,15,15,6,370,5.34419,5.45442,557,32,8,29,160,46,1.0652
159400,boardgameexpansion,Trivial Pursuit: Young Players Edition Card Set,1985,2,36,0,0,0,7,6,5.91667,0,42,0,0,3,4,0,0
165775,boardgameexpansion,Mice and Mystics: Off Toppers,2014,1,4,60,60,60,7,30,7.88333,5.57658,304,5,90,172,9,2,2.5
6714,boardgame,Go Away Monster!,1997,2,4,15,10,15,3,556,6.52022,5.88766,865,16,53,194,374,77,1
114417,boardgame,Think: Kids – Alles Gemerkt?,2009,2,5,30,30,30,7,0,0,0,4,2,1,0,1,0,0
156328,boardgame,Potty Ponies And Friends!,2011,2,6,15,15,15,4,0,0,0,0,0,0,0,0,0,0
189903,boardgameexpansion,VivaJava: Al Gusto - Promotableau NR. 1,2015,1,4,30,30,30,10,8,6.625,0,291,103,1,1,9,0,0
21331,boardgame,Quip It!,2005,3,8,60,60,60,13,57,4.8807,5.46188,134,20,0,4,20,6,1.3333
22170,boardgame,Shockoe: The Trivia Game of Metropolitan Richmond,1985,2,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
108839,boardgame,Dan Dare Shooting Game,1950,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16384,boardgame,Mighty Morphin Power Rangers War of the Zords,1994,2,4,15,15,15,5,1,5,0,4,1,0,0,0,1,1
202321,boardgame,Monopoly: World Football Stars,2016,2,6,180,30,180,8,2,5.5,0,2,0,0,0,1,0,0
93594,boardgame,Keezbord,2007,4,6,60,60,60,6,38,5.675,5.4979,78,3,1,1,11,2,2
117942,boardgame,Zooloretto: The Dice Game,2012,2,4,15,15,15,7,1366,6.48668,6.1041,1689,39,93,225,341,114,1.2544
20509,boardgame,DRG: Das Spiel – Ausgabe Innere Medizin 2005,2005,2,4,30,30,30,8,0,0,0,7,0,0,0,0,0,0
38955,boardgame,1000 Bornes de la France,1999,2,0,0,0,0,0,10,5.51,0,18,1,0,1,0,0,0
210387,boardgame,Pub Battles: Little Bighorn,2016,1,11,90,30,90,12,2,5.5,0,3,0,0,1,4,0,0
1428,boardgame,Image,1971,2,6,30,30,30,9,163,4.82393,5.39271,732,113,2,9,117,19,1.7368
2352,boardgame,Treasure Quest,1996,2,2,20,20,20,7,56,5.11786,5.47627,160,26,1,4,37,6,1.3333
80621,boardgame,Fool's Poker,0,2,6,0,0,0,0,2,6,0,5,0,0,0,2,1,2
145036,boardgameexpansion,Cthulhu Wars: Primeval Map Expansion,2014,2,4,90,90,90,12,43,8.03023,5.60762,357,0,12,21,13,1,4
111166,boardgameexpansion,Fauna: Eierlegende Wollmilchsau & Innerer Schweinehund Promo,2011,0,0,0,0,0,0,19,5.89474,0,81,6,6,9,7,1,1
72304,boardgame,Take It to the Max,1994,2,6,30,30,30,13,1,5,0,6,2,0,0,0,1,2
168947,boardgameexpansion,Hakkaa Päälle!: ASL Module 14,2015,2,2,120,120,120,12,50,8.244,5.64279,437,4,16,30,33,11,4.3636
32030,boardgame,BIS: Il nuovo gioco a premi ideato da Mike Bongiorno,1984,2,9,30,30,30,0,9,5.1,0,18,3,0,1,1,3,2
13086,boardgame,"Casco, het grote verzekeringspel",1980,2,5,90,90,90,14,0,0,0,8,1,0,0,0,0,0
13123,boardgame,500,1904,2,6,30,30,30,8,368,6.84997,5.87821,282,4,1,9,166,46,2.0435
187606,boardgame,Tumult,2015,1,5,30,15,30,8,4,6.25,0,11,0,6,13,2,1,1
28404,boardgame,Duckopoly,1992,2,5,60,60,60,8,0,0,0,3,1,0,0,0,0,0
4652,boardgame,Drug Attack,1971,3,5,10,10,10,12,2,1.5,0,3,0,1,2,0,0,0
92580,boardgame,Texas Tech-opoly,0,2,5,120,120,120,8,0,0,0,0,0,0,0,0,0,0
112052,boardgame,Rupert Bär Spurensuche,2010,2,4,20,20,20,4,0,0,0,1,0,0,0,0,0,0
103829,boardgame,Humanitus,1999,2,6,120,120,120,8,2,5.5,0,1,0,0,0,0,0,0
162225,boardgameexpansion,Tiny Epic Defenders: Kickstarter Mini-Expansion,2014,1,4,30,30,30,13,169,6.77426,5.70117,1339,35,3,17,62,8,1.625
192432,boardgameexpansion,Cinelinx: A Card Game For People Who Love Movies – Movie Buffs Expansion,2015,2,6,60,30,60,13,4,6,0,26,0,1,1,0,0,0
115125,boardgame,"Rätsel, Rekorde, Sensationen",0,2,4,30,30,30,8,1,3,0,1,0,0,0,0,0,0
6797,boardgame,Voice of the Mummy,1971,2,4,30,30,30,7,19,6.84211,0,50,6,40,58,18,4,1.25
2298,boardgame,Kasserine,2001,2,2,120,120,120,12,127,7.03858,5.68005,468,17,26,54,60,30,3.4333
10874,boardgame,Time Flies,0,0,0,0,0,0,8,4,5.125,0,9,1,0,0,0,2,1
2064,boardgameexpansion,Neues aus dem Wichtelwald,1999,3,5,45,45,45,10,16,5.175,0,108,9,0,0,10,3,1.6667
206374,boardgameexpansion,Expedition 6: The Lost Expedition — Expansion for Lost Cities: The Card Game,2016,2,2,30,30,30,10,40,7.43875,5.58482,406,6,29,76,24,0,0
19747,boardgame,Dora the Explorer Card Game,2004,2,6,5,5,5,4,13,4.23077,0,13,0,0,0,9,2,2
181344,boardgame,We Didn't Playtest This Village at All!,2015,4,8,10,1,10,13,5,4.8,0,14,1,3,10,1,0,0
195161,boardgame,Gaijin Dash!,2016,3,6,15,15,15,7,14,5.55286,0,35,1,6,9,4,0,0
13189,boardgame,Scooby-doo The Movie Game,2002,2,4,20,20,20,7,1,4,0,9,0,0,0,3,0,0
176761,boardgame,Fish Fight!,2015,2,6,20,10,20,8,11,7.01455,0,19,0,0,2,3,1,2
84136,boardgame,Greek Fire and Roman Fury,2003,2,2,240,240,240,12,0,0,0,1,0,0,1,0,0,0
168141,boardgame,Epic Dice Tower Defense,2016,2,6,40,20,40,8,8,7.3125,0,15,0,11,54,13,2,2.5
8291,boardgame,Bird in the Hand,1984,2,4,30,30,30,5,5,4.6,0,17,3,1,0,5,1,1
32684,boardgame,Scene It? Pirates of the Caribbean,2007,2,2,45,45,45,8,23,5.06522,0,95,7,4,5,10,1,2
175164,boardgame,System at War,2015,3,6,210,150,210,14,0,0,0,4,0,0,12,1,1,4
175636,boardgame,Dragon Keepers,2017,2,5,30,15,30,8,3,7,0,4,0,8,117,4,2,1
117005,boardgame,Brainrun,2011,2,20,45,45,45,16,1,6.5,0,2,0,0,0,0,0,0
29839,boardgame,Key Harvest,2007,2,4,90,90,90,10,1487,6.81129,6.33578,2671,174,94,342,583,187,3.0374
115394,boardgameexpansion,A Game of Thrones: The Card Game – A Poisoned Spear,2012,2,4,60,60,60,13,32,7.02781,5.55582,254,5,5,14,6,0,0
2333,boardgame,Hacker,1991,3,6,180,180,180,12,27,5.37037,0,74,9,3,2,12,0,0
13627,boardgame,Seek: The Original LDS Quiz Game,1958,2,2,20,20,20,8,17,4.74706,0,28,1,0,1,9,0,0
35642,boardgame,Pocket Ungame: Kids,1989,2,8,30,30,30,0,3,4.5,0,16,2,0,1,1,1,1
31821,boardgame,GOITA,1860,3,4,30,30,30,0,98,6.95816,5.64854,176,1,5,13,25,8,1.75
14721,boardgame,Politics,2004,2,6,0,0,0,10,3,7.63333,0,13,3,0,0,2,1,2
194385,boardgame,Paws and Padlocks,0,2,4,60,30,60,8,6,8.5,0,2,0,0,3,2,0,0
81104,boardgame,Spinmaster,0,2,16,0,0,0,8,0,0,0,0,0,0,1,0,0,0
28791,boardgame,Jerusalem 70AD,2005,2,2,60,60,60,10,2,6.5,0,6,0,1,1,1,1,1
25241,boardgame,Esperanca,1999,3,4,60,60,60,0,3,1.33333,0,18,3,0,1,1,0,0
186941,boardgame,Kama Sutra Memory,0,2,0,0,0,0,18,1,10,0,3,0,0,2,2,0,0
37490,boardgame,"Lumps, the Game of Big Rolls and Smart Holds",2008,1,100,0,15,0,8,31,5.35484,5.48914,93,6,1,3,16,5,1
59939,boardgame,The Living Sea,1995,1,6,30,30,30,8,0,0,0,0,0,1,1,0,0,0
189827,boardgameexpansion,Panzer Grenadier: La Campagne de Tunisie,2016,1,2,240,30,240,12,5,7.2,0,14,0,1,1,1,0,0
23682,boardgame,Splash!,1993,3,6,30,30,30,5,17,4.88235,0,72,12,0,0,15,1,1
38453,boardgame,Space Alert,2008,1,5,30,30,30,12,11536,7.542,7.37732,15460,448,838,4205,2793,703,2.9275
181158,boardgameexpansion,Colt Express: Horses & Stagecoach,2015,2,6,60,30,60,10,815,7.56871,6.44606,3968,29,139,499,196,31,2.129
141308,boardgameexpansion,Panzer Grenadier: Iron Curtain – Hammer & Sickle,2013,2,2,30,30,30,12,11,7.13636,0,45,0,4,5,4,0,0
23263,boardgame,Clue DVD Game,2006,3,5,60,60,60,10,309,6.21505,5.66121,800,49,3,17,114,32,1.875
23880,boardgame,Pocket Geni: Militärhistoria,2005,2,6,0,0,0,12,7,6.42857,0,12,1,0,0,2,2,2
122550,boardgame,Dinosaurs The Game,1992,2,6,0,0,0,7,0,0,0,2,0,0,0,0,0,0
134616,boardgame,Pulce,2008,2,2,0,0,0,7,5,5.4,0,4,0,0,0,2,1,1
38536,boardgame,KullanKaivaja,0,2,4,0,0,0,7,3,3.33333,0,2,0,0,0,3,0,0
10235,boardgame,Lucky Shots Golf Board Game,0,2,4,45,45,45,0,7,4.14286,0,20,4,0,0,4,0,0
16663,boardgame,Dora the Explorer Scavenger Hunt Game,2004,2,2,30,30,30,6,2,4.5,0,1,0,0,1,2,2,1
72794,boardgame,Snorkels,2010,2,2,10,10,10,6,12,6.91667,0,15,1,0,8,6,2,2
1497,boardgame,Dino Hunt,1996,2,4,60,60,60,8,312,5.25128,5.42841,513,38,11,13,152,28,1.5
154939,boardgame,MERCS: Recon – Counter Threat,2015,1,5,90,90,90,12,152,7.12342,5.69721,668,36,25,88,69,9,3.3333
35534,boardgame,Double Game,0,2,2,10,10,10,0,1,5,0,1,0,0,0,1,1,1
40901,boardgameexpansion,Crimson Skies: Aircraft Manual,2000,2,0,75,75,75,12,14,7.02857,0,89,0,4,2,6,3,2.6667
175419,boardgame,Yin-yang dice,2015,2,4,0,35,0,6,12,7.09167,0,34,1,1,6,9,2,2.5
1194,boardgame,Speed Circuit,1971,2,6,120,120,120,12,981,6.87809,6.20267,1843,108,54,132,404,122,2.0656
63506,boardgame,Tourettes!,2009,4,12,30,30,30,12,2,4.5,0,2,0,1,1,1,0,0
26585,boardgame,Hilton Head Island Fever,1982,2,6,0,0,0,8,1,1,0,2,0,0,1,1,0,0
5941,boardgame,Mermaid Rain,2003,3,6,45,45,45,10,297,6.3335,5.7087,644,59,25,69,144,19,2.2105
40224,boardgame,Garden Plots,1990,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,boardgameexpansion,Killer Bunnies and the Quest for the Magic Carrot RED Booster,2003,2,8,90,90,90,12,1094,6.42288,5.94619,2855,142,13,47,249,89,2.0337
27060,boardgame,Mystery Star,2005,3,6,20,20,20,9,0,0,0,2,0,0,0,0,0,0
1365,boardgame,Olix,1994,2,2,30,30,30,8,37,6.06486,5.52438,108,5,4,16,22,4,2.25
145601,boardgame,Deadline,2017,2,4,45,45,45,14,2,4.5,0,2,0,18,93,7,0,0
86823,boardgameexpansion,Les Deux Bretagnes: Expansion et nouvelles cartes,2007,2,0,0,0,0,0,4,7.5,0,37,1,2,2,2,1,3
5265,boardgame,Commando,1979,2,20,120,120,120,12,65,5.43077,5.48786,211,15,5,14,33,14,3.3571
10264,boardgame,First Afghan War,1996,2,2,90,90,90,12,42,6.29643,5.53264,254,11,7,16,38,9,2.6667
202870,boardgame,Arma,2016,3,5,40,30,40,10,4,5,0,23,0,0,4,4,0,0
58968,boardgameexpansion,"Panzer Grenadier: Siegfried Line – America on the Attack, 1944",2009,2,2,60,60,60,12,6,7.41667,0,42,0,1,1,3,0,0
199597,boardgameexpansion,Slaughterville: Walker’s Carnival Expansion,2015,1,6,120,60,120,14,5,6.2,0,54,0,3,3,1,0,0
146856,boardgame,Pillage!,2015,2,4,20,20,20,10,2,5.5,0,2,0,0,2,1,0,0
107677,boardgame,Maan roos vis lotto-spel,1999,2,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
23832,boardgame,Svenskt brädspel,1600,2,2,30,30,30,10,5,6.4,0,11,0,0,1,1,1,4
2033,boardgame,Reporter,1976,2,4,45,45,45,8,26,3.73846,0,102,5,3,3,14,3,1
52031,boardgame,4+,1985,2,2,0,0,0,8,1,5,0,5,0,1,1,0,0,0
93431,boardgame,Kreuz und quer durch Europa,0,2,6,0,0,0,8,1,6,0,7,0,0,0,0,0,0
149494,boardgameexpansion,Speculation Queenie 2: 7th and 8th Players,2013,3,8,60,60,60,10,23,7.16087,0,220,7,2,4,8,2,2
209610,boardgame,Les Jeux de 20 Heures,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175652,boardgameexpansion,Posthuman: Defiant Expansion,2015,1,6,180,30,180,13,141,6.78028,5.66313,920,50,12,27,48,7,2.4286
187538,boardgame,Hvězdokupy: Hra plná hvězd,2015,2,6,20,20,20,8,5,5.6,0,10,0,0,0,1,0,0
170272,boardgame,Deck of the Dead,2015,1,4,45,45,45,10,2,5.5,0,2,0,0,0,0,0,0
156437,boardgame,Patrol:  WWII,2008,2,2,60,60,60,12,0,0,0,2,0,0,0,0,0,0
192926,boardgameexpansion,Sentinels of the Multiverse: OblivAeon,2017,1,5,60,30,60,8,23,8.26087,0,201,2,34,143,70,2,2.5
9032,boardgame,Planet Petri,1998,2,4,60,30,60,12,22,5.88636,0,59,5,1,2,3,3,1.6667
63688,boardgame,"Infantry Attacks: The Chihuahua Incident, 1916",2009,2,2,30,30,30,12,4,6.6,0,33,0,1,5,6,2,2.5
170956,boardgameexpansion,The Red Dragon's Lair: Robin Hood the Rogue – Expansion Character,2014,1,20,45,45,45,12,2,5.5,0,18,0,0,0,0,0,0
11464,boardgame,Alquerque,1000,2,2,20,10,20,8,75,5.73467,5.5148,120,0,3,17,41,10,1.9
208408,boardgame,DIY COMPUTER,2016,4,4,30,30,30,15,0,0,0,1,0,0,0,0,0,0
112540,boardgame,Das große Quiz zur Bibel,1997,2,6,0,0,0,10,1,4,0,2,1,0,1,1,0,0
62419,boardgame,Leg's richtig!,1988,2,4,10,10,10,4,0,0,0,1,0,0,0,1,0,0
24218,boardgame,Gundam Axis UC0078,1989,2,6,0,0,0,12,3,5.33333,0,4,0,7,7,0,1,3
23466,boardgame,Funetically Correct,0,2,4,30,30,30,0,0,0,0,1,0,0,0,0,0,0
38521,boardgame,Piet Piraat: Schattenjacht,2003,2,4,20,20,20,0,3,4,0,4,1,0,0,1,3,1
41302,boardgame,First Orchard,2009,1,4,10,10,10,2,299,6.80836,5.82694,723,1,21,97,125,27,1
181421,boardgame,Star Wars: Duell der Mächte,2015,2,4,0,0,0,8,6,5,0,12,0,0,0,1,1,1
94236,boardgame,Epsilon,2011,2,2,30,30,30,6,5,6.8,0,5,0,0,2,1,0,0
33758,boardgame,Game Winning Drive Football,2007,1,2,5,5,5,0,9,6.05556,0,16,0,1,2,6,2,1
168040,boardgameexpansion,Hals und Beinbruch!,1981,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64808,boardgameexpansion,Attack! 7-8 Player Expansion,2009,2,8,180,180,180,10,3,6,0,24,1,2,10,3,0,0
112896,boardgame,Money Mania,1991,2,4,60,60,60,12,0,0,0,3,0,0,0,0,0,0
30049,boardgame,Se og Hør: Det store kjendisspillet 2007,2007,2,6,0,0,0,14,1,2,0,2,1,0,0,0,0,0
64266,boardgame,Winter Sports Games,0,2,4,60,60,60,9,0,0,0,2,0,0,2,0,0,0
134436,boardgameexpansion,NINJA Shadow Forged: Rising Clan,2012,2,9,60,60,60,12,13,7.59231,0,20,0,0,2,5,1,3
195586,boardgameexpansion,Evolution: Scenario Cards,2016,2,6,75,45,75,12,8,7.125,0,203,2,24,34,4,0,0
99297,boardgameexpansion,Valdora: Additional Commission,2009,3,5,60,60,60,10,11,6.68182,0,24,0,16,31,6,1,3
23195,boardgame,All'Appalto!,0,2,6,0,0,0,0,2,4.75,0,3,0,0,0,1,1,1
75333,boardgame,Target Earth,2010,1,4,90,90,90,12,287,6.78711,5.81212,479,37,76,238,91,30,3.0333
11022,boardgame,Pig Dice,1942,0,0,0,0,0,8,19,4.89474,0,14,0,1,2,9,3,1
7077,boardgame,The Bigfoot Game,1987,2,4,20,20,20,7,10,4.95,0,19,2,2,4,7,1,1
29006,boardgame,Strongholds: Axe & Shield,2007,2,2,30,30,30,11,1,5,0,0,0,1,5,1,0,0
143300,boardgame,Lane Backgammon,2013,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113997,boardgame,Tajemnicze Domostwo,2013,2,7,60,30,60,8,3779,7.40756,7.0376,3867,91,223,1298,752,172,1.8895
184265,boardgameexpansion,Mafia Casino: Henchmen Extension,2014,2,5,60,45,60,11,8,7.875,0,38,1,1,0,2,1,3
36446,boardgame,Kung Fusion,2001,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23360,boardgame,Cosmic Decoders,2003,1,4,15,15,15,0,1,3,0,5,0,0,0,2,1,1
28391,boardgame,The Dolphin Training Game,2007,2,6,60,60,60,8,0,0,0,1,0,1,1,1,0,0
9502,boardgame,Elementare Watson!,1990,2,6,60,60,60,0,0,0,0,1,0,0,1,0,0,0
35309,boardgame,Soccer- Hart am Ball,2005,2,2,15,15,15,0,0,0,0,7,0,0,1,1,0,0
17576,boardgame,Chameleon,2005,2,4,20,20,20,5,27,4.81482,0,76,7,0,0,14,3,1
31264,boardgame,Bumpback,1983,2,4,20,20,20,0,0,0,0,1,0,0,0,0,0,0
198697,boardgame,NHL All About Trivia Card Game,2012,2,0,60,30,60,12,0,0,0,2,0,0,1,0,0,0
133587,boardgame,Was ist Was: Junior – Baustelle Kartenspiel,2008,2,5,15,15,15,6,2,7,0,2,0,0,0,1,1,1
170830,boardgameexpansion,Warhammer: The End of Times – Khaine,2014,2,2,150,150,150,8,8,6.25,0,19,0,0,0,0,0,0
29725,boardgame,The Boer War,1991,2,2,180,180,180,12,15,6.63333,0,99,3,4,5,14,5,2.6
12252,boardgame,Clash Along the Psel: The Battle of Kursk 1943,2004,2,2,120,120,120,14,47,8.14574,5.61972,144,2,12,18,31,10,3.9
146297,boardgame,Variant Souls,2014,6,10,0,0,0,0,0,0,0,4,0,1,1,0,1,4
122220,boardgameexpansion,Dragon Masters Expansion,1992,2,6,120,120,120,8,3,4.66667,0,15,0,0,1,3,0,0
24394,boardgame,"The Dvina River Offensive: Final Blows in North Russia, August 1919",2006,0,0,0,0,0,12,2,5.5,0,10,1,2,4,1,0,0
120593,boardgame,Monopoly: Osnabrück,2008,2,6,45,45,45,9,0,0,0,0,0,0,0,0,0,0
109995,boardgame,Love It! Hate It!,2011,3,6,30,30,30,12,10,5.3,0,23,2,0,0,4,1,1
639,boardgame,American Megafauna,1997,1,4,480,480,480,9,326,7.01181,5.90475,590,20,92,231,199,48,3.7917
160092,boardgame,Crisis on the Right: Plancenoit 1815,2014,2,2,60,60,60,12,2,6.5,0,10,0,1,5,1,0,0
175226,boardgame,"VikinGalaxy ""The Dark Attack""",2015,2,4,45,30,45,8,27,8.7037,0,25,0,0,4,5,2,1
13980,boardgame,"Into a Bear Trap: The Battle for Grozny, January 1995",2004,1,2,360,360,360,12,65,6.53769,5.56604,278,12,14,22,47,12,2.9167
7690,boardgameexpansion,Scorched Earth,1987,2,2,360,360,360,12,123,7.88699,5.77155,360,7,27,26,53,22,4.6364
118034,boardgame,Mercadores de Dur Durany,2011,2,6,90,90,90,10,5,6.5,0,9,0,0,6,2,1,2
114188,boardgame,Sploof,2011,2,2,15,15,15,6,9,7.13333,0,4,0,0,0,5,1,3
21028,boardgame,Captain Gallant,1949,2,4,5,5,5,0,0,0,0,5,0,0,1,1,0,0
39767,boardgame,Gotham Electric Hot Rod Race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204984,boardgameexpansion,Scythe: Lake Encounter Card,2016,1,5,115,90,115,14,19,7.34211,0,100,2,88,220,15,0,0
128391,boardgame,Richtig oder Falsch? Das Spiel,2007,2,4,60,60,60,9,0,0,0,2,0,0,0,1,0,0
147600,boardgameexpansion,Star Trek: Attack Wing – U.S.S. Defiant Expansion Pack,2013,2,99,30,30,30,14,82,7.86829,5.69448,498,12,11,38,23,1,2
138253,boardgame,Space Dogsbody,0,2,4,90,90,90,8,0,0,0,0,0,0,0,0,0,0
120276,boardgame,Quiz to go: Wissen für Kids,2010,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0
188188,boardgame,Complots,2013,2,8,15,15,15,8,100,6.8955,5.6427,279,4,1,11,13,1,1
14825,boardgame,Motalaspelet,1989,2,6,0,0,0,0,2,4.5,0,5,0,0,0,0,0,0
198222,boardgame,Pocket Dungeon Thief,2016,1,3,20,10,20,13,0,0,0,2,0,1,2,0,0,0
21696,boardgame,Abs-Trac-Toe,2000,1,6,15,15,15,6,2,5.5,0,6,0,2,1,3,0,0
125056,boardgame,The Human Race: A matter of life and death,0,2,4,60,60,60,7,2,3.5,0,1,1,0,0,1,1,2
27268,boardgameexpansion,Silent Death Annex: Hangar 51,2000,2,8,120,120,120,10,5,7.7,0,38,1,3,4,0,1,4
47025,boardgame,Go Ball,2007,2,2,30,30,30,8,1,4,0,1,0,1,0,0,0,0
13793,boardgame,Cross Word Puzzle Game,1925,2,8,30,30,30,0,0,0,0,1,0,0,0,0,0,0
189166,boardgame,Bill & Ted's Excellent Boardgame,2016,2,4,50,25,50,10,52,6.26923,5.52585,149,1,10,50,18,3,3
11566,boardgame,Timing It Right,1998,2,4,15,15,15,7,0,0,0,10,1,0,0,1,0,0
62743,boardgame,Private Matters,0,2,4,0,0,0,18,0,0,0,0,0,1,1,0,0,0
16819,boardgame,Windsurfin game,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,boardgame,Bazaar,1967,2,6,45,45,45,8,1429,6.50228,6.11868,2258,195,84,196,678,135,2.0074
64659,boardgame,Paníque: The Spooky Frightmare Game!,1994,2,3,30,30,30,7,0,0,0,2,0,0,0,1,0,0
33312,boardgame,Greater Bozeman On Board,2005,2,8,90,90,90,8,0,0,0,0,0,0,0,0,0,0
